SKU;model;brand;product;description;long_description;width;width_unit;depth;depth_unit;height;height_unit;weight;weight_unit;price;sale_price;currency;stock;stock_status;category;tags;EAN;tax_class;shipping_class;product_type;parent_SKU;attribute_1_name;attribute_1_value;attribute_2_name;attribute_2_value;attribute_3_name;attribute_3_value;attribute_4_name;attribute_4_value;attribute_5_name;attribute_5_value;attribute_6_name;attribute_6_value;status;video_url;image;image_2;image_3;datasheet_url;manual_url;technicalmanual_url;drawing_url;catalogue_url;photo_url;card_url;brandcatalogue_url;price_url
CKNPGRPYD18;PYD18;PIZZAGROUP;PYRALIS Standard PY D18;PYRALIS Standard - 9 x Ø 30/34 (x2) - 105x105cm - Power: 26.64kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY D18. Chamber capacity: 9 x Ø 30/34 (x2). Baking surface: 105x105cm. Chamber height: 15 (x2)cm. Power: 26.64kW (Up: 8.1kW, Down: 5.22kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 148x138x72cm. Weight: 290kg.;148;cm;138;cm;72;cm;290;kg;8023;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;9 x Ø 30/34 (x2);Power Total;26.64 kW;Baking Surface;105x105 cm;Chamber Height;15 (x2) cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYD18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYD18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYD18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYD18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYD18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYD18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYD18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYD18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYD18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYD18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYD4;PYD4;PIZZAGROUP;PYRALIS Standard PY D4;PYRALIS Standard - 4 x Ø 30/34 - 70x70cm - Power: 6.6kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY D4. Chamber capacity: 4 x Ø 30/34. Baking surface: 70x70cm. Chamber height: 15cm. Power: 6.6kW (Up: 4.2kW, Down: 2.4kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 113x103x40cm. Weight: 115kg.;113;cm;103;cm;40;cm;115;kg;3142;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;4 x Ø 30/34;Power Total;6.6 kW;Baking Surface;70x70 cm;Chamber Height;15 cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYD4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYD4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYD4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYD4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYD4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYD4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYD4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYD4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYD4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYD4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYD6;PYD6;PIZZAGROUP;PYRALIS Standard PY D6;PYRALIS Standard - 6 x Ø 30/34 - 70x105cm - Power: 8.88kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY D6. Chamber capacity: 6 x Ø 30/34. Baking surface: 70x105cm. Chamber height: 15cm. Power: 8.88kW (Up: 5.4kW, Down: 3.48kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 113x138x40cm. Weight: 129kg.;113;cm;138;cm;40;cm;129;kg;3683;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;6 x Ø 30/34;Power Total;8.88 kW;Baking Surface;70x105 cm;Chamber Height;15 cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYD6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYD6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYD6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYD6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYD6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYD6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYD6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYD6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYD6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYD6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYD6L;PYD6L;PIZZAGROUP;PYRALIS Standard PY D6L;PYRALIS Standard - 6 x Ø 30/34 - 105x70cm - Power: 9kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY D6L. Chamber capacity: 6 x Ø 30/34. Baking surface: 105x70cm. Chamber height: 15cm. Power: 9kW (Up: 5.4kW, Down: 3.6kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 148x103x40cm. Weight: 139kg.;148;cm;103;cm;40;cm;139;kg;3986;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;6 x Ø 30/34;Power Total;9 kW;Baking Surface;105x70 cm;Chamber Height;15 cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYD6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYD6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYD6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYD6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYD6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYD6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYD6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYD6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYD6L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYD6L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYD8;PYD8;PIZZAGROUP;PYRALIS Standard PY D8;PYRALIS Standard - 4 x Ø 30/34 (x2) - 70x70cm - Power: 13.2kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY D8. Chamber capacity: 4 x Ø 30/34 (x2). Baking surface: 70x70cm. Chamber height: 15 (x2)cm. Power: 13.2kW (Up: 4.2kW, Down: 2.4kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 113x103x72cm. Weight: 183kg.;113;cm;103;cm;72;cm;183;kg;5447;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;4 x Ø 30/34 (x2);Power Total;13.2 kW;Baking Surface;70x70 cm;Chamber Height;15 (x2) cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYD8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYD8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYD8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYD8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYD8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYD8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYD8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYD8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYD8.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYD8.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYD9;PYD9;PIZZAGROUP;PYRALIS Standard PY D9;PYRALIS Standard - 9 x Ø 30/34 - 105x105cm - Power: 13.32kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY D9. Chamber capacity: 9 x Ø 30/34. Baking surface: 105x105cm. Chamber height: 15cm. Power: 13.32kW (Up: 8.1kW, Down: 5.22kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 148x138x40cm. Weight: 159kg.;148;cm;138;cm;40;cm;159;kg;4620;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;9 x Ø 30/34;Power Total;13.32 kW;Baking Surface;105x105 cm;Chamber Height;15 cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYD9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYD9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYD9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYD9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYD9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYD9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYD9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYD9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYD9.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYD9.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYM12;PYM12;PIZZAGROUP;PYRALIS Standard PY M12;PYRALIS Standard - 6 x Ø 30/34 (x2) - 70x105cm - Power: 17.76kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY M12. Chamber capacity: 6 x Ø 30/34 (x2). Baking surface: 70x105cm. Chamber height: 15 (x2)cm. Power: 17.76kW (Up: 5.4kW, Down: 3.48kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 113x138x72cm. Weight: 217kg.;113;cm;138;cm;72;cm;217;kg;5610;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;6 x Ø 30/34 (x2);Power Total;17.76 kW;Baking Surface;70x105 cm;Chamber Height;15 (x2) cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYM12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYM12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYM12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYM12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYM12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYM12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYM12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYM12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYM12.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYM12.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYM12L;PYM12L;PIZZAGROUP;PYRALIS Standard PY M12L;PYRALIS Standard - 6 x Ø 30/34 (x2) - 105x70cm - Power: 18kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY M12L. Chamber capacity: 6 x Ø 30/34 (x2). Baking surface: 105x70cm. Chamber height: 15 (x2)cm. Power: 18kW (Up: 5.4kW, Down: 3.6kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 148x103x72cm. Weight: 231kg.;148;cm;103;cm;72;cm;231;kg;6202;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;6 x Ø 30/34 (x2);Power Total;18 kW;Baking Surface;105x70 cm;Chamber Height;15 (x2) cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYM12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYM12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYM12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYM12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYM12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYM12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYM12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYM12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYM12L.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYM12L.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYM18;PYM18;PIZZAGROUP;PYRALIS Standard PY M18;PYRALIS Standard - 9 x Ø 30/34 (x2) - 105x105cm - Power: 26.64kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY M18. Chamber capacity: 9 x Ø 30/34 (x2). Baking surface: 105x105cm. Chamber height: 15 (x2)cm. Power: 26.64kW (Up: 8.1kW, Down: 5.22kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 148x138x72cm. Weight: 290kg.;148;cm;138;cm;72;cm;290;kg;7218;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;9 x Ø 30/34 (x2);Power Total;26.64 kW;Baking Surface;105x105 cm;Chamber Height;15 (x2) cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYM18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYM18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYM18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYM18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYM18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYM18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYM18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYM18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYM18.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYM18.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYM4;PYM4;PIZZAGROUP;PYRALIS Standard PY M4;PYRALIS Standard - 4 x Ø 30/34 - 70x70cm - Power: 6.6kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY M4. Chamber capacity: 4 x Ø 30/34. Baking surface: 70x70cm. Chamber height: 15cm. Power: 6.6kW (Up: 4.2kW, Down: 2.4kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 113x103x40cm. Weight: 115kg.;113;cm;103;cm;40;cm;115;kg;2750;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;4 x Ø 30/34;Power Total;6.6 kW;Baking Surface;70x70 cm;Chamber Height;15 cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYM4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYM4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYM4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYM4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYM4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYM4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYM4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYM4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYM4.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYM4.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
CKNPGRPYM6;PYM6;PIZZAGROUP;PYRALIS Standard PY M6;PYRALIS Standard - 6 x Ø 30/34 - 70x105cm - Power: 8.88kW;A Made-in-Italy style, quality and guarantee. The Pyralis ovens fully satisfy the needs of pizza professionals by providing the utmost in: performance, sturdiness, quality, technology and design. Pizza Group has renewed its line of Pyralis ovens by focusing extensively on product aesthetics, making them the perfect solution for front of house installations. The entire Pyralis line is equipped with the high-performance Activestone technology, and may be ordered with full refractory chamber for an even higher thermal efficiency. Professional pizza oven PYRALIS Standard model PY M6. Chamber capacity: 6 x Ø 30/34. Baking surface: 70x105cm. Chamber height: 15cm. Power: 8.88kW (Up: 5.4kW, Down: 3.48kW). Electrical: 400V 3N+T 50/60Hz. Dimensions: 113x138x40cm. Weight: 129kg.;113;cm;138;cm;40;cm;129;kg;3291;;EUR;;;Cooking>Oven>Pizza;Pizzagroup, Pizzeria, Pizza, Oven;;;;simple;;Chamber Capacity;6 x Ø 30/34;Power Total;8.88 kW;Baking Surface;70x105 cm;Chamber Height;15 cm;Voltage;400V 3N+T;;;active;https://www.youtube.com/watch?v=Du_vDF5oEqI;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_PYM6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_2_PYM6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_image_3_PYM6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_datasheet_PYM6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_manual_PYM6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_technicalmanual_PYM6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_drawing_PYM6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_catalogue_PYM6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_photo_PYM6.jpg;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_card_PYM6.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_brandcatalogue.pdf;https://raw.githubusercontent.com/cooknation/pizzagroup/refs/heads/main/pizzagroup_price.pdf
